id,名称,预制文件名,必填/插件用/不能有空格,英文名字,备注,海外开放（0和空为在国内海外都开放，1为只在国内开放，2为只在海外开放）,描述,名称显示,描述显示,背包容量,饥饿度,饥饿度消耗速率,模型名字,模型贴图ID,ICON,幼年ID,创建ID（大生物生成时创建小生物的ID）,创建概率,"类型: 0-怪物, 1-动物, 2-稀有动物, 3-水生物, 4-移动工具，5-村民（商人）, 6-boss, 7-Npc，8-飞行生物， 9球，10-村民（新野人），11-三栖生物",编辑类型（1生物，2怪物）,编辑模板(0不是模板1是模板),触发器类型（1是动物 2是怪物 3是坐骑 4是村民-人形生物 5是载具）,"怪物属性(0-玩家和npc, 1-野兽,  2-野人,  3-精英,  4-虚空， 5-机械 ，6-外星 ，7-水生 ，8-飞行)",Tick周期,Tick脚本,生命,韧性,韧性恢复（每秒恢复量）,击退抗性,生命加强系数,物理防御,近程物理防御,远程物理防御,爆炸防御,元素防御,燃烧防御,毒素防御,混乱防御,冰冻防御,防御加强系数,"攻击类型:0近程,1:远程,2:爆炸",攻击,削韧值（默认5）,攻击附带buff,元素攻击,燃烧攻击,毒素攻击,混乱攻击,闪电攻击,冰冻攻击,攻击buff（近战）,攻击加强系数,攻击动作时间1/20秒,攻击范围/通用近战范围=1.6,视野范围,质量,高度,宽度,厚度,受击高度,受击宽度,受击厚度,转身速度（默认值30角度，每个tick转多少度）,移动速度,出生灯光上限,出生需要阳光,出生最低高度,出生最高高度,出生最低时间,出生最高时间,出生最低温度,出生最高温度,刷新数量上限,怪物群数量,拾取物品几率,怪物装备组id,怪物装备的几率,掉落1组,掉落1组几率,掉落2组,掉落2组几率,掉落id1,掉落1几率,掉落1数量,掉落id2,掉落2几率,掉落2数量,掉落id3,掉落3几率,掉落3数量,燃烧掉落,燃烧掉落概率,掉落经验,掉落经验概率,掉落的星星数量（数组，两个值随机）,掉落等级经验,主动攻击（1受伤后一起逃跑）,喂养物品id（弃用）,喂养成功几率（弃用）,可否驯养,可否繁殖（弃用）,成长时间（弃用）,可否骑乘（弃用）,是否可对话,受伤声音,死亡声音,说话声音,走路声音,攻击声音1,攻击冷却声音1,攻击声音2,攻击冷却声音2,携带特效,受击特效,死亡特效,模型放缩,模型随机缩放范围下限,击杀分数,繁殖分数,驯服分数,队伍（0= 无队伍， 1 = 队伍1，2=队伍2，99 = 队伍99  ， 101=村落1，102=村落2，199=村落99， 201 = 中立敌对， 202=中立被动）,默认对白,开发者脚本屏蔽召唤（0允许 1禁止）,备注,预缩放(触发器),繁殖类型（1哺乳、2鸟纲，没有填则无法繁殖，哺乳需要草垛，鸟纲需要窝）,"饲料类型（1,1草食消耗1次、1,2草食消耗2次、1,3草食消耗3次、2,1肉食消耗1次、2,2肉食消耗2次、2,3肉食消耗3次、3,1杂食消耗1次、3,2杂食消耗2次、3,3杂食消耗3次）",变蛋枪可否变蛋,温度防御,出生自带buff,出生自带buff组（用|隔开）,初始好感度,好感度上限,AI配置,移动能力 [行走， 游泳，飞行，爬行(暂时不支持)],标签
34304,化石龙,,Laosaurus,Magic Laosaurus,,,,,,,,,110040,1,3431,,,,1,,,,1,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3430.hit,ent.3430.die,ent.3430.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34305,化石龙,,Laosaurus,Magic Laosaurus,,,,,,,,,110040,1,3431,,,,1,,,,1,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3430.hit,ent.3430.die,ent.3430.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34306,化石龙,,Laosaurus,Magic Laosaurus,,,,,,,,,110040,1,3431,,,,1,,,,1,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3430.hit,ent.3430.die,ent.3430.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34307,化石龙,,Laosaurus,Magic Laosaurus,,,,,,,,,110040,1,3431,,,,1,,,,1,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3430.hit,ent.3430.die,ent.3430.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34308,化石龙,,Laosaurus,Magic Laosaurus,,,,,,,,,110040,1,3431,,,,1,,,,1,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3430.hit,ent.3430.die,ent.3430.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34309,化石龙,,Laosaurus,Magic Laosaurus,,,,,,,,,110040,1,3431,,,,1,,,,1,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3430.hit,ent.3430.die,ent.3430.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34310,超级化石龙,,Superlaosaurus,Magic Laosaurus,,,,,,,,,110040,2,3432,,,,1,,,,1,,,300,,,,,,,,,,,,,,,,30,20,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3430.hit,ent.3430.die,ent.3430.idle,,,,,,horse_3430,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3433,小飞鼠,,FlyingSquirrel,FlyingSquirrel,,,,,,,,,110041,,3433,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
3434,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
3435,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34333,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34334,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34335,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34336,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34337,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34338,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34339,敏捷飞鼠,,AgileFlyingSquirrel,Agile Flying Squirrel,,,,,,,,,110041,1,3434,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
34340,机灵飞鼠,,CleverFlyingSquirrel,CleverFlyingSquirrel,,,,,,,,,110041,2,3435,,,,1,,,,,,,200,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,280,200,200,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3433.hit,ent.3433.die,ent.3433.idle,,,,,,horse_3433_body,,,1.2,,,,,,,1,,0.7,,,,,,,,,,,
3436,普通麒麟,,Commonkylin,Kylin,,,,,,,,,110042,,3436,,,,1,,,,,,,200,,,,,,,,,,,,,,,,10,10,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3437,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3438,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34363,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34364,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34365,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34366,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34367,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34368,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34369,麒麟,,Unicorn,Kylin,,,,,,,,,110042,1,3437,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34370,祥瑞麒麟,,Luckykylin,Flame Kylin,,,,,,,,,110042,2,3438,,,,1,,,,,,,300,,,,,,,,,,,,,,,,30,20,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3436.hit,ent.3436.die,ent.3436.idle,,,,,,horse_3436,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3439,小陆行鸟,,YoungFineBird,YoungFineBird,,,,,,,,,110053,,3439,,,,1,,,,,,,200,,,,,,,,,,,,,,,,10,10,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3439.hit,ent.3439.die,ent.3439.idle,,,,,,,,,1,,,,,,,1,双人坐骑,0.7,,,,,,,,,,,
3440,迅捷陆行鸟,,FineBird,Fine Bird,,,,,,,,,110053,1,3440,,,,1,,,,,,,250,,,,,,,,,,,,,,,,20,15,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3439.hit,ent.3439.die,ent.3439.idle,,,,,,,,,1,,,,,,,1,双人坐骑,0.7,,,,,,,,,,,
3441,跃动陆行鸟,,JerkingFineBird,JumpingFineBird,,,,,,,,,110053,2,3441,,,,1,,,,,,,300,,,,,,,,,,,,,,,,30,20,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3439.hit,ent.3439.die,ent.3439.idle,,,,,,horse_3441,,,1,,,,,,,1,双人坐骑,0.7,,,,,,,,,,,
3442,小白象,,Littleelephant,Little Elephant,,,,,,,,,110062,1,3442,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3443,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3444,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34423,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34424,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34425,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34426,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34427,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34428,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34429,欢乐白象,,Cheeryelephant,Cheery Elephant,,,,,,,,,110062,2,3443,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34430,盛典白象,,Festiveelephant,Festive Elephant,,,,,,,,,110062,3,3444,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,280,160,160,300,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3442.hit,ent.3442.die,ent.3442.idle,,,,,,horse_3444,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3445,海豹水手,,Sailorseal,Sailor Seal,,,,,,,,,110063,1,3445,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3446,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3447,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34453,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34454,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34455,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34456,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34457,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34458,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34459,海豹船长,,Captainseal,Captain Seal,,,,,,,,,110063,2,3446,,,,1,,,,,,,160,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3445,,,1,,,,,,,1,,0.7,,,,,,,,,,,
34460,超能海豹,,SuperSeal,Super Seal,,,,,,,,,110063,3,3447,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,180,160,160,180,180,180,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3445.hit,ent.3445.die,ent.3445.idle,,,,,,horse_3447,,,1,,,,,,,1,,0.7,,,,,,,,,,,
3448,变形金刚占用,,,,,,,,,,,,110064,1,3449,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,160,160,160,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3449.hit,ent.3449.die,ent.3449.idle,,,,,,horse_3449,,,1,,,,,,,1,变形坐骑,,,,,,,,,,,,
3449,擎天柱,,OptimusPrime,Optimus Prime,,,,,,,,,110064,1,3449,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,160,60,60,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3449.hit,ent.3449.die,ent.3449.idle,ent.3449.foot,ent.3449.attack1,ent.3449.attackstop1,,,horse_3449,,,1,,,,,,,1,变形坐骑,,,,,,,,,,,,
3450,变形金刚占用,,,,,,,,,,,,110065,1,3451,,,,1,,,,,,,220,,,,,,,,,,,,,,,,1,0,,,,,,,,,,7,2.6,16,5000,160,160,160,160,160,160,,400,15,0,0,255,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ent.3451.hit,ent.3451.die,ent.3451.idle,,,,,,horse_3451,,,1,,,,,,,1,变形坐骑,,,,,,,,,,,,
