id,备注,中文简体1,翻译标记（示例）：0407更新待译,,,,,,,,,,
30288,商城索要-装扮代付,亲爱的伙伴，扫一扫二维码，送我一个装扮@1,0429更新待译,,,,,,,,,,
30289,商城索要-装扮代付,每日索要上限@1次,0429更新待译,,,,,,,,,,
30290,商城索要-装扮代付,每日只能向同一玩家索要@1次,0429更新待译,,,,,,,,,,
30291,商城索要-邮件,装扮索要,0429更新待译,,,,,,,,,,
30292,商城索要-邮件,每月索要金额已达上限,0508更新待译,,,,,,,,,,
30293,商城索要-邮件,已赠送,0508更新待译,,,,,,,,,,
30294,商城索要-邮件,@1天内不再接受该好友索要,0510更新待译,,,,,,,,,,
30295,商城代付赠送-邮件,来自神秘好友,0522更新待译,,,,,,,,,,
30296,商城代付赠送-邮件,收到向好友索要的礼物@1！,0522更新待译,,,,,,,,,,
30297,商城索要-微信代付,二维码截图已保存至桌面,0526更新待译,,,,,,,,,,
30298,迷你点商城帮助,"1、奖励倒计时结束后任务将会刷新，当前的任务进度也会被清空,未领取的奖励将无法再次获取,请记得及时领取任务奖励~ 
2、任务分为迷你点消耗任务和观看广告任务，记得了解清楚任务条件再去完成噢！",,,,,,,,,,,
30299,代付实名,迷你队长提醒您：实名充值金额已上限,,,,,,,,,,,
30300,30001-30300商城功能预留,,,,,,,,,,,,
30301,30301-30350 充值相关,,,,,,,,,,,,
30302,商城充值-限额,本月充值限额：@1/@2,,,,,,,,,,,
30303,商城充值-限额,充值即将达到上限,,,,,,,,,,,
30304,商城充值-限额,您本月的充值及将达到上限，请选择其他档位进行充值,,,,,,,,,,,
30305,迷你币代付,索要迷你币,,,,,,,,,,,
30306,迷你币代付,分享给微信/QQ好友帮忙充值,,,,,,,,,,,
30307,迷你币代付,索要金额,,,,,,,,,,,
30308,迷你币代付,扫一扫二维码，送我,,,,,,,,,,,
30309,迷你币代付,收到迷你币,,,,,,,,,,,
30310,迷你币代付,好友赠送的@1迷你币已到账,,,,,,,,,,,
30311,迷你币代付,来自迷你官方,,,,,,,,,,,
30312,迷你币代付,送我一些迷你币就能快乐的玩耍啦,,,,,,,,,,,
30313,迷你币代付,最开心的事情之一，就是收到你送我的迷你币,,,,,,,,,,,
30314,迷你币代付,需要的迷你币不多，心意到就满足啦,,,,,,,,,,,
30315,装扮代付,付款成功后，请前往邮件领取装扮,,,,,,,,,,,
30316,迷你币代付,亲爱的伙伴，扫一扫二维码，送我#cFA7A0F@1迷你币,,,,,,,,,,,
30317,装扮代付,扫码支付,,,,,,,,,,,
30318,索要功能,对方拒绝了你的索要申请，找其他小伙伴索要吧！,,,,,,,,,,,
30319,索要功能,好朋友想要@1，十分感谢！,,,,,,,,,,,
30320,索要功能,心情欠佳，急求@1让本宝宝开心！,,,,,,,,,,,
30321,索要功能, @1个@2,,,,,,,,,,,
30322,索要功能,过节的时候要是能有@1就好啦！,,,,,,,,,,,
30323,索要功能,好友索要,,,,,,,,,,,
30324,索要功能,购买@1,,,,,,,,,,,
30325,索要功能,索要被拒绝通知,,,,,,,,,,,
30326,索要功能,抱歉，您向@1索要的@2个@3申请已被拒绝，可以找其他小伙伴再次尝试喔~,,,,,,,,,,,
30327,索要功能,抱歉，您向@1索要的@2申请已被拒绝，可以找其他小伙伴再次尝试喔~,,,,,,,,,,,
30328,索要功能,取消已拥有的定制装扮才可以索要哦,,,,,,,,,,,
30329,赠送索要超时皮肤提示,皮肤售卖时间已过,,,,,,,,,,,
30330,真假币,"充值赠送、藏品集市、抢红包获得的迷你币不能用于%s。
当前可用于%s的迷你币余额 : [color=#FA7A0F]%s[/color]",,,,,,,,,,,
30331,真假币,"
充值赠送、藏品集市、抢红包获得的迷你币不能用于%s",,,,,,,,,,,
30350,30301-30350 充值相关,,,,,,,,,,,,
30351,商业化坐骑——组合变形高度差过五米,无法变身，请寻找平坦的位置,,,,,,,,,,,
30352,商业化坐骑——组合变形子装扮有其他NPC，动物,无法变身，目标位置有其他生物,,,,,,,,,,,
30353,商业化坐骑——组合变形太空水中无法变身,太空水中无法变身，请寻找陆地位置,,,,,,,,,,,
30354,商业化坐骑——回收提示,变形使用权限已被回收,,,,,,,,,,,
30355,商业化坐骑——取消变形,已取消变形,,,,,,,,,,,
30356,商业化坐骑——变形冷却提示,变形冷却中，请@1秒后再使用,,,,,,,,,,,
30357,商业化坐骑——副装扮使用副装扮提示,需要取消当前装扮,,,,,,,,,,,
30358,商业化坐骑——副装扮角色退出游戏提示,变形副装扮已收回,,,,,,,,,,,
30359,商业化坐骑,%d个普通坐骑专属碎片兑换获得%d个普通坐骑通用碎片,,,,,,,,,,,
30360,商业化坐骑,%d个高级坐骑专属碎片兑换获得%d个高级坐骑通用碎片,,,,,,,,,,,
30361,商业化坐骑,%d个普通坐骑通用碎片兑换获得%d个高级坐骑通用碎片,,,,,,,,,,,
30362,商业化坐骑,请从右侧列表选择想要兑换的坐骑碎片,,,,,,,,,,,
30363,商业化坐骑,默认,,,,,,,,,,,
30364,商业化坐骑,普通坐骑专属碎片,,,,,,,,,,,
30365,商业化坐骑,高级坐骑专属碎片,,,,,,,,,,,
30366,商业化坐骑,普通坐骑通用碎片,,,,,,,,,,,
30367,商业化坐骑,"可使用普通坐骑专属碎片兑换获得普通坐骑通用碎片，兑换
比例为:10:1;
可使用高级坐骑专属碎片兑换获得高级坐骑通用碎片，兑换
比例为:3:1;
普通坐骑通用碎片还可兑换为高级坐骑通用碎片,兑换比例
为:5:1。",,,,,,,,,,,
30368,商业化坐骑,全部兑换,,,,,,,,,,,
30369,商业化坐骑,确认兑换,,,,,,,,,,,
30370,商业化坐骑,下一级技能升级为@1,,,,,,,,,,,
30371,商业化坐骑,获得@1解锁,,,,,,,,,,,
30372,,坐骑库,,,,,,,,,,,
30373,,已拥有,,,,,,,,,,,
30374,,碎片兑换,,,,,,,,,,,
30375,,等级预览,,,,,,,,,,,
30376,,未购买,,,,,,,,,,,
30377,,等级预览,,,,,,,,,,,
30378,,坐骑养成,,,,,,,,,,,
30379,,是否将%s进阶的%s张碎片兑换为%s坐骑通用碎片？,,,,,,,,,,,
30380,,普通,,,,,,,,,,,
30381,,高级,,,,,,,,,,,
30382,,解锁道具可在商城-特惠，购买礼包获得,,,,,,,,,,,
30383,,坐骑,,,,,,,,,,,
30384,,消耗,,,,,,,,,,,
30385,,道具加通用碎片,,,,,,,,,,,
30386,,解锁,,,,,,,,,,,
30387,,升级,,,,,,,,,,,
30388,,默认排序,,,,,,,,,,,
30389,,上线时间正序,,,,,,,,,,,
30390,,上线时间倒序,,,,,,,,,,,
30391,,品质从高到低,,,,,,,,,,,
30392,,品质从低到高,,,,,,,,,,,
30393,,直售坐骑优先,,,,,,,,,,,
30394,,非直售坐骑优先,,,,,,,,,,,
30395,,收集进度由高到低,,,,,,,,,,,
30396,,收集进度由低到高,,,,,,,,,,,
30397,,,,,,,,,,,,,
30398,,,,,,,,,,,,,
30399,,,,,,,,,,,,,
30400,30351-30400为特殊坐骑如变形刚，关键词“商业化坐骑”,,,,,,,,,,,,
30401,商业化装扮,臻藏ID:,,,,,,,,,,,
30402,,%d个高级坐骑通用碎片兑换获得%d个普通坐骑通用碎片,,,,,,,,,,,
30403,,已在充值中，请在@1秒后重试,,,,,,,,,,,
30500,30401-30500商城功能预留,,,,,,,,,,,,
30501,商业化装扮换装--购买装扮换装时没有基础装扮的提示,需要拥有@1装扮才可以解锁@2 是否立即购买#c0AAA1A@3(永久)#n?,,,,,,,,,,,
30502,装扮代付,送我一套@1装扮我们还是好朋友,,,,,,,,,,,
30503,装扮代付,最开心的事情就是收到你送我的@1装扮,,,,,,,,,,,
30504,装扮代付,这套@1装扮我好喜欢呀，能送给我吗,,,,,,,,,,,
30505,悦享卡代付,好友代付,,,,,,,,,,,
30506,悦享卡代付,扫一扫二维码，送我@1,,,,,,,,,,,
30507,悦享卡代付,亲爱的伙伴，扫一扫二维码，送我@1,,,,,,,,,,,
30508,悦享卡代付,送我一张悦享卡就能快乐的玩耍啦,,,,,,,,,,,
30509,悦享卡代付,最开心的事情之一，就是收到你送我的悦享卡,,,,,,,,,,,
30510,悦享卡代付,需要的不多，送我一张悦享卡就满足啦,,,,,,,,,,,
30511,商业化装扮换装--购买装扮换装时没有基础装扮的提示,需要拥有@1装扮才可以解锁@2 是否前往礼盒获取#c0AAA1A@3(永久)#n?,,,,,,,,,,,
30512,前往礼盒,前往礼盒,,,,,,,,,,,
30513,商业化装扮换装--购买装扮换装时没有基础装扮的提示,需要拥有@1装扮才可以购买@2 是否立即购买#c0AAA1A@3(永久)#n?,,,,,,,,,,,
30514,商业化装扮换装--购买装扮换装时没有基础装扮的提示,需要拥有@1装扮才可以使用@2 是否立即购买#c0AAA1A@3(永久)#n?,,,,,,,,,,,
30515,商业化装扮,取消召唤物,,,,,,,,,,,
30516,商业化装扮,取消召唤,,,,,,,,,,,
30600,30502-30600商城索要预留,,,,,,,,,,,,
30601,喷漆功能,参数异常,,,,,,,,,,,
30602,喷漆功能,取不到配置,,,,,,,,,,,
30603,喷漆功能,删除喷漆道具失败,,,,,,,,,,,
30604,喷漆功能,已经拥有永久贴图,,,,,,,,,,,
30605,喷漆功能,有效期时间异常,,,,,,,,,,,
30606,喷漆功能,使用喷漆道具补偿失败,,,,,,,,,,,
30607,喷漆功能,购买喷漆贴图消耗迷你币失败,,,,,,,,,,,
30608,喷漆功能,计算有效期失败,,,,,,,,,,,
30609,喷漆功能,还没到购买时间哦,,,,,,,,,,,
30610,喷漆功能,未拥有喷漆图案,,,,,,,,,,,
30611,喷漆功能,图案选择,,,,,,,,,,,
30612,喷漆功能,当前图案,,,,,,,,,,,
30613,喷漆功能,喷漆道具,,,,,,,,,,,
30614,喷漆功能,还未拥有喷漆哦，快去挑选吧,,,,,,,,,,,
30615,喷漆功能,"喷漆玩法说明

1.喷漆罐在游戏内角色界面的装备栏，可以移动到道具栏中使用，被喷漆罐替换的道具会自动移动到背包中
2.购买的图案可以直接在游戏地图内使用
3.喷漆图案在游戏地图中存在一定时间后会自动消失",,,,,,,,,,,
30616,喷漆功能,图案大小@1*@2,,,,,,,,,,,
30617,喷漆功能,商场使用道具成功显示的内容,,,,,,,,,,,
30618,喷漆功能,获得新喷漆：@1,,,,,,,,,,,
30619,喷漆功能,使用喷漆道具补偿成功,,,,,,,,,,,
30620,喷漆功能,当前图案,,,,,,,,,,,
30621,喷漆功能,使用过的图案,,,,,,,,,,,
30622,喷漆功能,喷漆罐冷却中~,,,,,,,,,,,
30623,喷漆功能,背包中已经有喷漆罐了哦,,,,,,,,,,,
30700,30601-30700喷漆功能预留,,,,,,,,,,,,
30701,气泡功能,迷你世界,,,,,,,,,,,
30702,气泡功能,活动获得,,,,,,,,,,,
30703,气泡功能,剩余：[color=#fa7a0f]@1[/color]天[color=#fa7a0f]@2[/color]时[color=#fa7a0f]@3[/color]分,,,,,,,,,,,
30704,气泡功能,默认气泡,,,,,,,,,,,
30705,通用碎片功能,您将花费#c0aaa1a@1×@2#n和#c0aaa1a@3×@4#n来购买#cfa7a0f@5#n，请确认。#r（适度娱乐理性消费）,,,,,,,,,,,
30706,通用碎片功能,碎片数量不足,,,,,,,,,,,
30707,通用碎片功能,兑换,,,,,,,,,,,
30708,通用碎片功能,默认排序,,,,,,,,,,,
30709,通用碎片功能,普通专属,,,,,,,,,,,
30710,通用碎片功能,高级专属,,,,,,,,,,,
30711,通用碎片功能,碎片数量,,,,,,,,,,,
30712,通用碎片功能,兑换成功,,,,,,,,,,,
30713,通用碎片功能,"1.#cfa7a0f果实券以及未解锁1级坐骑的坐骑碎片#n将按碎片价值转化为晶灵宝石,冒险家可以使用晶灵宝石在晶灵秘宝获得新坐骑

2.#cfa7a0f通用碎片和已解锁1级坐骑的坐骑碎片#n将按碎片价值转化为晶能核心心,冒险家可以使用晶能核心培养已解锁的坐骑

3.一部分经典坐骑保留碎片解锁机制,这部分坐骑碎片在冒险家未解锁1级生骑时不会转化为新道具，#cfa7a0f如麒麟、化石龙、小飞鼠、大陆行鸟、迷你小白象、海豹船长、缤纷幻想、福运哞哞、竹蜻蜓、灰甜绒绒、旺财、无敌旋风、喵萌敞篷车、骆驼声声、枫潮滑板#n等",,,,,,,,,,,
30714,通用碎片功能,"还没有坐骑碎片哦, [color=#fa7a0f]点击前往获取![/color]",,,,,,,,,,,
30715,通用碎片功能,"还没有可兑换的坐骑碎片哦, [color=#fa7a0f]点击前往获取![/color]",,,,,,,,,,,
30716,银享卡功能,银享季卡包,,,,,,,,,,,
30717,银享卡功能,银享补充包,,,,,,,,,,,
30718,银享卡功能,银享半年包,,,,,,,,,,,
30719,银享卡功能,前往查看,,,,,,,,,,,
30720,银享卡功能,前往购买,,,,,,,,,,,
30721,银享卡功能,领取,,,,,,,,,,,
30722,银享卡功能,"银享卡规则说明：
1.银享卡购买后需要在游戏内扫码激活，银享卡激活后可以立即领取当月奖励，后续的奖励发放时间都为次月1号
2.银享卡激活后5年内可以领取奖励，5年后银享卡将过期不能再领取奖励，请及时领取奖励哦~
3.每一种银享卡都有激活数量上限，不同类型的银享卡上限数量不同，达到上限后将暂时不能激活新的银享卡，任意一张已激活银享卡的奖励全部领取完之后，才可以激活新的银享卡",,,,,,,,,,,
30723,银享卡功能,扫一扫,,,,,,,,,,,
30724,银享卡功能,激活时间：,,,,,,,,,,,
30725,银享卡功能,剩余可领取次数：,,,,,,,,,,,
30726,银享卡功能,@1    次,,,,,,,,,,,
30727,银享卡功能,当前可领取奖励：,,,,,,,,,,,
30728,银享卡功能,"每月可获得： \n@1*@2、@3*@4,持续@5个月!",,,,,,,,,,,
30729,银享卡功能,具体实体卡片样式以实际收到货为准,,,,,,,,,,,
30730,银享卡功能,下次领取时间：,,,,,,,,,,,
30731,银享卡功能,奖励已全部领取！,,,,,,,,,,,
30732,银享卡功能,银享卡已经使用,,,,,,,,,,,
30733,银享卡功能,非法银享卡,,,,,,,,,,,
30734,银享卡功能,激活数量已达到最大值,,,,,,,,,,,
30735,银享卡功能,使用卡失败,,,,,,,,,,,
30736,银享卡功能,还未激活银享卡,,,,,,,,,,,
30737,银享卡功能,重复激活银享卡,,,,,,,,,,,
30738,银享卡功能,银享卡奖励次数计算失败,,,,,,,,,,,
30739,银享卡功能,增加头像框失败,,,,,,,,,,,
30740,银享卡功能,激活勋章失败,,,,,,,,,,,
30741,银享卡功能,银享卡数据保存失败,,,,,,,,,,,
30742,银享卡功能,还未到奖励领取时间哦~,,,,,,,,,,,
30743,银享卡功能,一键领取,,,,,,,,,,,
30744,银享卡功能,成功激活,,,,,,,,,,,
30745,银享卡功能,银享卡,,,,,,,,,,,
30746,银享卡功能,点击前往领取银享卡奖励,,,,,,,,,,,
30747,银享卡功能,银享卡规则,,,,,,,,,,,
30748,称号功能,无效称号,,,,,,,,,,,
30750,30701-30750商业化功能预留,,,,,,,,,,,,
30751,技能提示,前方有障碍物，无法打开造梦空间,,,,,,,,,,,
30752,技能提示,距离过远，无法打开造梦空间,,,,,,,,,,,
30753,技能提示,当前位置已有传送法阵,,,,,,,,,,,
30754,春节活动,兔年特惠,,,,,,,,,,,
30755,春节活动,福气充能,,,,,,,,,,,
30756,春节活动,立即选购,,,,,,,,,,,
30757,春节活动,活动时间,,,,,,,,,,,
30758,春节活动,活动期间每消耗1迷你币即可获得1点充能，达到指定充能可获得对应奖励,,,,,,,,,,,
30759,春节活动,累计充能数量达到,,,,,,,,,,,
30760,春节活动,购买装扮,,,,,,,,,,,
30761,春节活动,购买,,,,,,,,,,,
30762,春节活动,返回,,,,,,,,,,,
30763,春节活动,敬请期待,,,,,,,,,,,
30764,春节活动,前往查看,,,,,,,,,,,
30765,春节活动,"1、购买判断：
-冒险家未拥有礼包内任意物品，则需要全价购买整个礼包；
-冒险家拥有礼包内的个别装扮/定制装扮/头像框，会扣除对应拥有物品的迷你币价格，则购买整个礼包不需要全价哦（当然也不会发放礼包内已拥有的物品）；
-冒险家拥有了礼包内所有物品，则无法再次购买此礼包。
2、奖励发放：
-装扮/定制装扮请前往游戏-商店-个性搭配查看；
-头像框请前往游戏-仓库或个人中心查看。
3、因发放量大可能存有延迟，请不用担心奖励正在快马加鞭到达你的手上。
4、活动时间：2023年1月21日至2023年2月15日。
5、活动最终解释权归迷你世界官方所有。",,,,,,,,,,,
30766,春节活动,已购买,,,,,,,,,,,
30767,春节活动,%s年%s月%s日-%s月%s日,,,,,,,,,,,
30768,周年庆活动,"活动时间：2023年3月16日-2023年3月31日

活动详情
（1）完成周年任务，能够提升宝典等级，获得大量奖励
（2）普通宝典自动解锁。在活动期间内充值任意金额（仅支持商店充值和官网直充）即可解锁臻享宝典
（3）解锁臻享宝典后，可开启累计充值任务，充值达到指定额度可领取奖励
（4）宝典奖励需要手动领取，每级奖励仅可领取一次",,,,,,,,,,,
30769,周年庆活动,"活动时间：2023年3月16日-2023年3月31日

活动详情
（1）参与活动需要消耗周年礼券。周年礼券可通过“7周年宝典”活动获得，亦可通过迷你币购买获得，每张周年礼券需要消耗20迷你币
（2）消耗1张/10张周年礼券可进行1次/10次抽奖，可从奖池内随机获得对应数量的奖励。获得唯一的奖励内容将从奖池中剔除
（3）累计参与抽奖到达指定次数，可领取进度奖励，额外获得周年币。周年币可用于兑换周年稀有豪礼
（4）活动结束后，周年礼券以及周年币将失效，请及时使用

抽奖初始概率：
庆典之书（坐骑） 0.01%
限定装扮自选礼盒 0.06%
爆爆星冲锋枪（武器）0.19%
气球小书包（定制装扮）0.51%
7岁生日快乐（喷漆） 0.89%
飘了飘了（喷漆） 0.89%
礼堂庆典（动态头像框）1.08%
萌兔手包（定制装扮） 1.27%
星辉暗语、筑梦暗语及活动券 16.50%
迷你豆 29.80%
周年币 48.80%",,,,,,,,,,,
30770,周年庆活动,"
活动期间充值任意金额即可解锁臻享宝典，领取[color=#F58A00]永久装扮花琦琦[/color]",,,,,,,,,,,
30771,周年庆活动,充值任意金额即可解锁宝典，领取[color=#F58A00]永久花琦琦[/color]等[color=#06BB17]价值100元[/color]的奖励,,,,,,,,,,,
30772,周年庆活动,购买确认,,,,,,,,,,,
30773,周年庆活动,兑换确认,,,,,,,,,,,
30774,周年庆活动,活动时间,,,,,,,,,,,
30775,周年庆活动,到尽头了,,,,,,,,,,,
30776,周年庆活动,当前进度：%d/%d,,,,,,,,,,,
30777,周年庆活动,等级已满,,,,,,,,,,,
30778,周年庆活动,继续一次,,,,,,,,,,,
30779,周年庆活动,继续十次,,,,,,,,,,,
30780,周年庆活动,立即抽奖,,,,,,,,,,,
30781,周年庆活动,周年礼券购买数量已达上限,,,,,,,,,,,
